개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,데이터갱신시점,도로명주소,사무소전화번호,사업장전화번호,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3340000,2006334006606500003,2006-09-25,폐업,2007-04-18,,,,,,극동스틸(주),I,2026-03-11 01:46:49,부산광역시 사하구 다대로 296 (장림동),051-0263-4771,,폐업,03,03,05102634771,380212.195224684    ,177000.001272676    ,부산광역시 사하구 장림동 312번지,2012-02-06 11:04:13
3340000,2006334006606500002,2006-09-07,폐업,2024-04-25,,,,604-817,,대경주유소,I,2026-03-11 01:46:49,부산광역시 사하구 감천항로 64 (구평동),051-262-8494,,폐업,03,03,0512628494,381870.01371471     ,177937.926921856    ,부산광역시 사하구 구평동 38번지 50호,2024-05-08 09:11:10
3340000,2004334001706500002,2004-02-27,폐업,2007-02-21,,,,,,월드계량증명업소,I,2026-03-11 01:46:49,부산광역시 사하구 신산로 66 (신평동),051-291-3300,,폐업,03,03,0512913300,378889.649673959    ,178496.185792937    ,부산광역시 사하구 신평동 370번지 92호,2012-02-06 11:16:28
3340000,2000334001706500021,1999-09-02,폐업,2009-09-17,,,,604-804,,중앙계량사,I,2026-03-11 01:46:49,,,,폐업,03,03,,382075.921105401    ,177912.156776323    ,부산광역시 사하구 감천1동 441번지 6호,2009-09-17 17:18:20
3340000,2000334001706500017,1995-07-28,폐업,2000-12-14,,,,604-844,,현대철강공업(주),I,2026-03-11 01:46:49,부산광역시 사하구 다대로 296 (장림동),051-263-4771,,폐업,03,03,0512634771,380212.195224684    ,177000.001272676    ,부산광역시 사하구 장림1동 312번지,2013-01-18 15:33:57
3340000,2000334001706500011,1989-12-07,폐업,2009-09-21,,,,604-858,,삼성계량사,I,2026-03-11 01:46:49,,051-291-4195,,폐업,03,03,0512914195,378609.597087483    ,180287.268283872    ,부산광역시 사하구 하단1동 892번지 1호,2009-09-21 17:01:19
3340000,2000334001706500006,1985-04-23,폐업,,,,,,,사하컴퓨터계량증명업,I,2026-03-11 01:46:49,부산광역시 사하구 하신중앙로 182 (신평동),051-291-3455,,폐업,03,03,0512913455,378878.340180499    ,179069.667015558    ,부산광역시 사하구 신평동 409번지 1호,2007-07-25 15:52:27
3340000,2000334001706500010,1987-12-01,폐업,2001-11-26,,,,604-836,,경일기업사,I,2026-03-11 01:46:49,부산광역시 사하구 하신번영로 7 (신평동),051-204-2021,,폐업,03,03,0512042021,378574.973029635    ,177777.870466379    ,부산광역시 사하구 신평1동 370번지 35호,2009-10-29 11:51:04
3340000,2025334017206500001,2025-06-04,영업/정상,,,,,,49433,주식회사 에너지네트웍,I,2026-03-11 01:46:49,부산광역시 사하구 강변대로 20 (신평동),051-204-0000,,영업중,01,01,0512040000,378144.813953837    ,178241.088617495    ,,2025-06-09 15:34:18
3340000,2016334008006500001,2016-09-30,영업/정상,,,,,,49454,동평계량사,I,2026-03-11 01:46:49,부산광역시 사하구 감천항로 153 (구평동),051-262-2744,,영업중,01,01,0512622744,381466.549701954    ,177406.414859218    ,부산광역시 사하구 구평동 178번지 10호,2018-11-12 18:08:22
3340000,2015334008006500001,2015-02-17,영업/정상,,,,,,,태룡Steel,I,2026-03-11 01:46:49,부산광역시 사하구 을숙도대로569번길 49 (신평동),051-262-5782,,영업중,01,01,0512625782,379210.569587632    ,178507.365757272    ,,2015-02-17 13:07:42
3340000,2000334001706500007,1985-08-08,영업/정상,,,,,604-842,,개미계량증명업소,I,2026-03-11 01:46:49,부산광역시 사하구 장림로 242 (장림동),051-261-5620,,영업중,01,01,0512615620,380092.732296229    ,177677.305008119    ,부산광역시 사하구 장림1동 163번지 33호,2021-12-21 13:33:03
3340000,2000334001706500008,1985-11-28,영업/정상,,,,,604-836,,와조,I,2026-03-11 01:46:49,부산광역시 사하구 하신중앙로 148 (신평동),051-291-1988,,영업중,01,01,0512911988,379079.343415581    ,178804.733635239    ,부산광역시 사하구 신평1동 370번지 99호,2025-07-01 15:31:01
3340000,2000334001706500014,1993-01-25,영업/정상,,,,,604-806,,감천부두계량사,I,2026-03-11 01:46:49,부산광역시 사하구 을숙도대로 875 (감천동),051-206-2118,,영업중,01,01,0512062118,382185.608495109    ,178466.680675194    ,부산광역시 사하구 감천1동 750번지 1호,2020-11-19 14:19:03
3340000,2000334001706500018,1996-01-03,영업/정상,,,,,604-827,,다대공단계량증명업,I,2026-03-11 01:46:49,부산광역시 사하구 다산로176번길 30 (다대동),051-263-8732,,영업중,01,01,0512638732,378616.360159966    ,176179.218722161    ,부산광역시 사하구 다대1동 1541번지,2012-06-22 15:27:16
3340000,2000334001706500019,1997-11-13,영업/정상,,,,,604-826,,기계공업협동조합계량증명,I,2026-03-11 01:46:49,부산광역시 사하구 다산로 166 (다대동),051-266-4517,,영업중,01,01,0512664517,378532.762885297    ,176007.256068992    ,부산광역시 사하구 다대1동 1506번지 13호,2018-11-12 18:10:54
3340000,2000334001706500020,1998-09-04,영업/정상,,,,,,,영진계량증명업,I,2026-03-11 01:46:49,부산광역시 사하구 다산로 166 (다대동),,,영업중,01,01,,378590.796970887    ,176020.721137134    ,부산광역시 사하구 다대동 1506번지 3호,2018-11-12 18:11:32
3340000,2003334001706500001,2003-09-23,영업/정상,,,,,,,구평계량사,I,2026-03-11 01:46:49,부산광역시 사하구 감천항로 205 (구평동),,,영업중,01,01,,381504.506103295    ,176872.913736156    ,부산광역시 사하구 구평동 329번지 4호,2020-11-19 14:19:37
3340000,2004334001706500003,2004-09-01,영업/정상,,,,,,,광신홀딩스(주) 을숙도대로주유소,I,2026-03-11 01:46:49,부산광역시 사하구 을숙도대로 530 (신평동),051-205-8800,,영업중,01,01,0512058800,378985.892511833    ,177987.4777686      ,부산광역시 사하구 신평동 370번지 53호,2020-12-14 19:47:29
3340000,2006334006606500001,2006-08-24,영업/정상,,,,,,,호승주유소,I,2026-03-11 01:46:49,부산광역시 사하구 감천항로 20 (감천동),051-203-5188,,영업중,01,01,0512035188,382119.522993591    ,178090.020268716    ,부산광역시 사하구 감천동 759번지 5호,2012-12-24 15:24:51
3340000,2010334006606500001,2010-03-30,영업/정상,,,,,604-866,,공단계량사,I,2026-03-11 01:46:49,부산광역시 사하구 감천항로 433 (구평동),,,영업중,01,01,,381970.352840283    ,174726.119275798    ,부산광역시 사하구 구평동 476번지 8호 외 1필지,2018-11-12 18:09:15
3350000,1982335001506500003,1982-06-22,영업/정상,,,,,,,동상계량증명,I,2026-03-26 22:49:05,부산광역시 금정구 서동로175번길 61 (서동),051-523-1130,,영업중,01,01,0515231130,391951.039359675    ,192761.154144742    ,부산광역시 금정구 서동 119번지 11호,2018-06-14 16:38:20
3350000,1995335001506500001,1995-06-23,영업/정상,,,,,,,회동계량사,I,2026-03-26 22:49:05,부산광역시 금정구 동천로7번길 79 (회동동),051-529-9994,,영업중,01,01,0515299994,393249.98642228     ,194375.25470275     ,부산광역시 금정구 회동동 145번지 1호,2024-10-24 16:11:50
3350000,2006335001506500001,2006-01-23,폐업,2011-07-20,,,,,,홍익계량증명업소,I,2026-03-26 22:49:05,,051-522-1409,,폐업,03,03,0515221409,392804.364909018    ,194012.421661186    ,부산광역시 금정구 회동동 158번지 1  호,2013-12-30 13:38:38
3350000,2006335008706500003,2006-02-09,폐업,2013-01-31,,,,609-311,,경원ENG,I,2026-03-26 22:49:05,부산광역시 금정구 중앙대로 1822 (구서동),051-513-5189,,폐업,03,03,0515135189,390423.580155355    ,196220.89085736     ,부산광역시 금정구 구서1동 83번지 1호,2013-01-31 09:55:53
3360000,2011336011906500001,2011-05-23,영업/정상,,,,,618-280,,부산시 기계 공업 협동조합,I,2025-12-15 16:15:28,,051-266-4517,,영업중,01,01,0512664517,371574.572711363    ,179871.93747208     ,부산광역시 강서구 화전동 598번지 17호,2020-08-12 14:12:24
3360000,2014336010506500001,2014-06-19,영업/정상,,,,,618-260,,에스원아텍(주),I,2025-12-24 02:40:00,부산광역시 강서구 미음산단로8번길 6 (구랑동),051-973-8909,,영업중,01,01,0519738909,369071.300957542    ,182548.167096901    ,부산광역시 강서구 구랑동,2025-12-22 17:22:51
3360000,2016336013606500003,2016-08-18,영업/정상,,,,,,46767,내트럭(주)부산신항 남컨사업소,I,2025-12-15 16:15:28,부산광역시 강서구 신항남로 507 (성북동),051-941-9800,,영업중,01,01,0519419800,367212.630793292    ,175807.848196852    ,부산광역시 강서구 성북동 1521호,2025-04-25 09:27:46
3360000,2021336014506500002,2021-11-15,영업/정상,,,,,,46711,삼정자원,I,2025-12-15 16:15:28,부산광역시 강서구 제도로 707(강동동),051-831-3929,,영업중,01,01,0518313929,374463.138991466    ,187989.547281349    ,부산광역시 강서구 강동동 3251-1,2021-11-16 09:37:24
3360000,2025336018706500001,2025-08-06,영업/정상,,,,,,46747,(주)케이더블유 로지스틱스,I,2025-12-15 16:15:28,부산광역시 강서구 미음국제4로 87 (미음동),051-972-7749,,영업중,01,01,0519727749,369701.874505548    ,184350.888092406    ,부산광역시 강서구 미음동 1669-11,2025-08-06 18:10:41
3360000,2025336018706500002,2025-08-07,영업/정상,,,,,,46747,(주)케이더블유로지스틱스,I,2025-12-15 16:15:28,부산광역시 강서구 미음국제4로 87 (미음동),051-972-7750,,영업중,01,01,0519727750,369701.874505548    ,184350.888092406    ,부산광역시 강서구 미음동 1669-11,2025-08-07 09:03:26
3360000,1999336001306500001,2006-06-27,폐업,2011-02-25,,,,,,우양비엔피산업(주),I,2025-12-15 16:15:28,부산광역시 강서구 녹산산단289로 25 (송정동),051-831-5000,,폐업,03,03,0518315000,368527.963332234    ,178479.003332708    ,부산광역시 강서구 송정동 1591번지 7호,2011-11-18 17:11:38
3360000,2002336001306500002,2002-07-09,폐업,2021-12-31,,,,,41068,한국산업단지공단(녹산계량소),I,2025-12-15 16:15:28,대구광역시 동구 첨단로 39 (신서동),051-831-6106,,폐업,03,03,0518316106,356070.888605097    ,265801.054699002    ,대구광역시 동구 신서동,2022-01-25 17:58:06
3360000,2007336006906500001,2007-05-04,휴업,,,,,,,부산조선해양기자재공업협동조합,I,2025-12-15 16:15:28,부산광역시 강서구 송정길 26 (송정동),051-831-5100,,휴업,02,02,0518315100,367778.416986973    ,179326.717807072    ,부산광역시 강서구 송정동 1540번지 2호,2020-08-14 09:59:51
3360000,2008336006906500001,2008-05-13,영업/정상,,,,,618-230,,부산자동차부품조합 계량증명업,I,2025-12-15 16:15:28,부산광역시 강서구 과학산단1로 31 (지사동),051-972-4212,,영업중,01,01,0519724212,366756.770372993    ,184524.029110786    ,부산광역시 강서구 지사동 1214번지 6호,2020-12-04 10:59:47
3360000,2009336008206500001,2009-04-20,영업/정상,,,,,618-410,,에스비앤엘(주),U,2026-04-04 03:03:03,부산광역시 강서구 신항로 96-17 (성북동),051-941-9681,,영업중,01,01,0519419681,366505.223718394    ,177690.547841426    ,부산광역시 강서구 성북동 1499번지,2026-04-03 10:22:40
3360000,2010336008206500001,2010-04-02,제외/삭제/전출,,,,,618-410,,(주)엠에스디스트리파크,I,2025-12-15 16:15:28,,,,타시군구이관,04,05,,,,부산광역시 강서구 성북동 1499,2013-12-30 20:49:53
3360000,2011336009006500001,2011-06-30,영업/정상,,,,,618-819,,녹산계량사,I,2025-12-15 16:15:28,부산광역시 강서구 녹산화전로 106 (송정동),,,영업중,01,01,,370083.902222707    ,179300.229488675    ,부산광역시 강서구 송정동 1671번지,2020-08-14 10:05:20
3360000,2011336009406500001,2011-04-19,영업/정상,,,,,618-320,,강서공인계량증명업소,I,2025-12-15 16:15:28,부산광역시 강서구 호계로 143 (죽동동),051-311-3538,,영업중,01,01,0513113538,372204.225643421    ,191022.817362662    ,부산광역시 강서구 죽동동 376-1번지,2021-04-13 09:30:53
3360000,2011336009406500003,2011-05-23,취소/말소/만료/정지/중지,,,,,618-280,,부산시 기계공업협동조합,I,2026-01-24 22:19:30,"부산광역시 강서구 화전산단6로 71 (화전동, 부산시 기계공업협동조합)",051-266-4517,,직권말소,05,04,0512664517,371574.572711363    ,179871.93747208     ,부산광역시 강서구 화전동 598-17 부산시 기계공업협동조합,2026-01-23 14:52:21
3360000,2011336010506500002,2011-09-16,영업/정상,,,,,618-280,,화전계량사,I,2025-12-15 16:15:28,부산광역시 강서구 화전산단2로 135 (화전동),051-941-1517,,영업중,01,01,0519411517,371953.608312318    ,179983.353890823    ,부산광역시 강서구 화전동 588-9,2020-08-14 10:03:16
3370000,2005337001406500001,2005-04-16,폐업,2011-12-14,,,,611-817,,남경ENG,I,2025-12-15 16:15:28,부산광역시 연제구 온천천남로92번길 53 (연산동),051-865-5702,,폐업,03,03,0518655702,391342.758998944    ,189750.203631661    ,부산광역시 연제구 연산9동 398번지 1호,2014-07-24 14:55:57
3390000,2014339008306500001,2014-08-22,폐업,2023-01-19,,,,,,명성계량증명업소,I,2025-12-15 16:15:28,부산광역시 사상구 사상로531번길 61 (모라동),051-305-0805,,폐업,03,03,0513050805,380834.666883323    ,189966.941518887    ,,2023-01-26 14:44:21
3390000,1989339001506500004,1989-12-29,영업/정상,,,,,617-805,,유신계량사,I,2025-12-15 16:15:28,부산광역시 사상구 낙동대로 900 (감전동),051-971-3323,,영업중,01,01,0519713323,379514.944525177    ,184200.556172159    ,부산광역시 사상구 감전동 506번지 1호,2013-10-01 11:00:52
3390000,1991339001506500027,1991-09-26,영업/정상,,,,,617-843,47026,서림공인계량증명사,I,2025-12-15 16:15:28,부산광역시 사상구 장인로 80 (학장동),051-311-5233,,영업중,01,01,0513115233,380159.887634438    ,184293.4153147      ,부산광역시 사상구 학장동 731번지 1호,2020-08-07 17:10:13
3390000,1996339001506500031,1996-06-03,영업/정상,,,,,617-841,,오성계량사,I,2025-12-15 16:15:28,부산광역시 사상구 가야대로 176 (학장동),051-312-6759,,영업중,01,01,0513126759,381445.571674693    ,185164.667279444    ,부산광역시 사상구 학장동 286번지 1   호,2018-11-12 14:54:09
3390000,2004339001506500001,2004-02-13,영업/정상,,,,,,47027,삼용공인계량증명업소,I,2025-12-15 16:15:28,부산광역시 사상구 낙동대로 1014 (감전동),051-317-1553,,영업중,01,01,0513171553,379686.146743698    ,185275.080605248    ,부산광역시 사상구 감전동 169번지 1호,2020-07-22 17:48:30
3390000,2011339008306500001,2011-02-01,영업/정상,,,,,617-826,,동화스틸 계량증명업소,I,2025-12-15 16:15:28,부산광역시 사상구 모덕로 33 (삼락동),051-301-5772,,영업중,01,01,0513015772,380304.867604611    ,188843.788292185    ,부산광역시 사상구 삼락동 363번지 10호,2012-09-25 20:29:24
3390000,2018339009106500002,2018-11-23,영업/정상,,,,,,47030,(주)한성산업,I,2025-12-15 16:15:28,부산광역시 사상구 낙동대로915번길 12 (감전동),051-324-7005,,영업중,01,01,0513247005,379382.680087392    ,184392.114864309    ,부산광역시 사상구 감전동 500번지 26호,2019-05-01 09:05:58
3390000,2006339001506500002,2006-11-15,폐업,2007-12-27,,,,,,부성자원,I,2025-12-15 16:15:28,부산광역시 사상구 낙동대로1048번길 42 (감전동),051-313-3400,,폐업,03,03,0513133400,379945.19043554     ,185538.096924617    ,부산광역시 사상구 감전동 166번지 22호,2011-10-31 11:09:38
3390000,1979339001506500018,1979-03-27,폐업,2022-08-17,,,,617-843,,동원계량사,I,2025-12-15 16:15:28,부산광역시 사상구 새벽로 36 (학장동),051-315-0435,,폐업,03,03,0513150435,380422.901710885    ,184585.190200387    ,부산광역시 사상구 학장동 234번지 13호,2022-08-18 17:41:42
3390000,1980339001506500020,1980-09-08,폐업,2013-06-14,,,,,,대림계량증명업,I,2025-12-15 16:15:28,부산광역시 사상구 낙동대로 1304 (삼락동),051-301-0986,,폐업,03,03,0513010986,,,부산광역시 사상구 삼락동 399번지 2호,2016-05-10 18:36:54
3390000,1981339001506500024,1981-05-16,폐업,2016-10-13,,,,617-020,,부일계량사,I,2025-12-15 16:15:28,부산광역시 사상구 학장로 35 (학장동),051-315-1164,,폐업,03,03,0513151164,379849.199365932    ,183682.712116649    ,부산광역시 사상구 학장동 628번지 7호,2016-10-14 18:08:29
3390000,1984339001506500029,1984-11-21,폐업,2018-12-21,,,,617-831,,남성계량증명업소,I,2025-12-15 16:15:28,부산광역시 사상구 강변대로532번길 41 (엄궁동),051-326-1070,,폐업,03,03,0513261070,379225.358306865    ,183207.467245556    ,부산광역시 사상구 엄궁동 643번지 8호,2018-12-21 13:11:15
3390000,1985339001506500017,1985-02-07,폐업,2009-10-29,,,,617-825,,정밀계량사,I,2025-12-15 16:15:28,,,,폐업,03,03,,,,부산광역시 사상구 삼락동,2009-10-29 11:52:45
3390000,1985339001506500022,1985-08-27,폐업,2012-05-18,,,,617-805,,대아계량증명업소,I,2025-12-15 16:15:28,,051-323-6648,,폐업,03,03,0513236648,379497.395888961    ,183644.027908634    ,부산광역시 사상구 감전동 511번지 13호,2012-07-05 17:17:45
3390000,1994339001506500020,1994-04-04,폐업,2012-11-01,,,,,,유성컴퓨터계량소,I,2025-12-15 16:15:28,부산광역시 사상구 대동로223번길 14 (학장동),051-322-5422,,폐업,03,03,0513225422,380755.716598842    ,184982.83743828     ,부산광역시 사상구 학장동 246번지 5호,2012-11-01 12:07:02
